level;char;on;kun;meaning
N5;一;イチ,イツ;ひと,ひと.つ;un
N5;七;シチ;なな,なな.つ,なの;sept
N5;万;マン,バン;よろず;dix-mille
N5;三;サン,ゾウ;み,み.つ,みっ.つ;trois
N5;上;ジョウ,ショウ,シャ ン;うえ,あ.げる,のぼ.る;au-dessus, haut, monter, donner
N5;下;カ,ゲ;した,さ.げる,くだ.る;au-dessous, descendre, bas, donner, inférieur
N4;不;フ,ブ -;;préfixe de négation, non
N3;与;ヨ;あた.える,あずか .る,くみ.する,ともに;donner, décerner, offrir, conférer, don
N4;世;セイ,セ;よ,さんじゅう;monde, époque, génération
N3;両;リョウ;てる,ふたつ;deux, les deux, paire, compteur des wagons
N5;中;チュウ;なか,うち,あた.る;dans, dedans, à l'intérieur, milieu, centre, moyenne
N4;主;シュ,ス;ぬし,おも;seigneur, maître, mari
N4;乗;ジョウ;の.る;monter (dans un véhicule), embarquer
N5;九;キュウ,ク;ここの,ここの .つ;neuf
N3;予;ヨ;あらかじ .め;auparavant, au préalable
N3;争;ソウ;あらそ .う;se quereller, se disputer, se battre
N4;事;ジ;こと;fait, chose abstraite, affaire
N5;二;ニ,ジ;ふた,ふた.つ,ふたた . び;deux
N3;互;ゴ;たが.い,かたみ .に;mutuel, réciproque
N5;五;ゴ;いつ,いつ.つ;cinq
N3;亡;ボウ,モウ;な.い,ほろ.びる;décédé, mort, mourir
N3;交;コウ;まじ.る;intersection, se mélanger
N4;京;キョウ,ケイ,キン;みやこ;capitale, 10^16
N5;人;ジン,ニン;ひと;être humain, personne
N5;今;コン;いま;maintenant
N4;仕;シ;つか.える;servir, faire
N3;他;タ;ほか;autre
N3;付;フ;つ.ける;coller, attacher, fixer
N4;代;ダイ,タイ;かわ.り;génération, période, substitution, prix
N4;以;イ;もっ.て;par le moyen de, en vue de, comparé à
N3;任;ニン;まか.せる,まか.す;responsabilité, confier à
N5;休;キュウ;やす.む,やす.める;se reposer, repos
N5;会;カイ;あ.う;réunion, rencontre, parti
N3;伝;デン,テン;つた.わる,つた.える;transmettre, communiquer, légende, tradition
N3;似;ジ;に.る;ressembler à, imiter
N3;位;イ;くらい,ぐらい;rang, position, à peu près
N4;低;テイ;ひく.い,ひく.める;bas, abaisser
N4;住;ヂュウ;す.む;résider, habiter
N4;体;タイ;からだ;corps
N5;何;カ;なに,なん;quoi, que
N3;余;ヨ;あま.る,あま.り;dépasser, surplus
N4;作;サク,サ;つく.る;fabriquer, produire, réaliser
N4;使;シ;つか.う;utiliser
N3;例;レイ;たと.える;exemple, précédent
N3;供;キョウ,ク,クウ;そな.える,とも;accompagner, offrir, suffixe du pluriel
N4;便;ベン,ビン;たよ.り;commodité, lettre, courrier
N3;係;ケイ;かか.る;service, en charge de, devoir
N3;信;シン -;;croyance, confiance en soi, croire
N3;倒;トウ;たお.れる,たお.す;se renverser, s'écrouler, s'effondrer
N3;候;コウ;そうろう;temps (météorologique), climat
N4;借;シャク;か.りる;emprunter, louer
N3;値;チ;ね,あたい;prix, coût, valeur
N3;偉;イ;えら.い;remarquable, grandiose, célèbre
N3;側;ソク;かわ,そば;côté, flanc
N3;偶;グウ;たま;par hasard, nombre pair, couple
N3;備;ビ;そな.える;préparation, être équipé de, approvisionné
N4;働;ドウ,リュク,リキ,ロク;はたら .く;travailler
N3;優;ユウ,ウ;やさ.しい,すぐ.れる,まさ.る;gentillesse, tendresse, surpasser, acteur
N4;元;ゲン,ガン;もと;origine, commencement
N4;兄;ケイ,キョウ;あに;frère ainé, grand -frère
N5;先;セン;さき,ま.ず;avant, devant, précédent
N5;入;ニュウ,ジュ;い.る,い.れる,はい.る;entrer, insérer
N3;全;ゼン;すべ.て;totalité, tout, en entier
N5;八;ハチ;や,や.つ,やっ.つ,よう;huit
N5;六;ロク,リク;む;six
N3;共;キョウ;とも;marque du pluriel, ensemble, les deux
N3;具;グ;そな.える,つぶさ .に;ustensile, outil, meuble
N3;内;ナイ,ダイ;うち;intérieur, dedans, maison
N5;円;エン;まる.い;cercle, yen, rond
N4;写;シャ;うつ.す;copier, reproduire
N4;冬;トウ;ふゆ;hiver
N3;冷;レイ;つめ.たい,ひ.える;glacé, froid (au contact), refroidir
N3;処;ショ;ところ;vierge, sentence, lieu
N5;出;シュツ,スイ;で.る,だ.す,い.でる;sortir, quitter, présence
N5;分;ブン,フン;わ.ける,わ.かる;comprendre, minute, degré, taux
N4;切;セツ,サイ;き.る;couper, trancher
N3;列;レツ -;;rang, file, queue
N3;初;ショ;はじ.め,はじ.めて;première fois, commencement, début
N3;判;ハン,バン;わか.る;décision, jugement, sceau, tampon
N4;別;ベツ;わか.れる,わ.ける;se séparer, séparer, pas en particulier
N3;利;リ;き.く;bénéfice, profit, avantage
N3;到;トウ;いた.る;arriver à (une décision), atteindre (une étape), aboutir à
N3;制;セイ -;;système, régime, organisation
N3;刻;コク;きざ.む;découper, hacher, graver
N5;前;ゼン;まえ;avant, devant
N3;割;カツ;わ.る,わ.れる;diviser, séparer, se fendre, pourcentage, proportion
N4;力;リョク,リキ,リイ;ちから;force, puissance
N3;加;カ;くわ.える;ajouter, accroître, augmentation
N3;助;ジョ;たす.ける,すけ;secourir, aider, être aidé
N3;努;ド;つと.める;s'efforcer de, faire des efforts, s'appliquer
N3;労;ロウ;いたわ .る,つか.れる,ねぎら .う;labeur, effort, souci
N4;勉;ベン;つと.める;exercice, travail
N3;務;ム;つと.める;travailler, tâche, travail
N3;勝;ショウ;か.つ;gagner, surpasser, victoire
N3;勤;キン,ゴン;つと.める;travailler, application, effort
N3;化;カ,ケ;ば.ける;transformer, influence
N5;北;ホク;きた;Nord
N4;区;ク -;;arrondissement, district
N4;医;イ;い.やす;médecin, médecine
N5;十;ジュウ;とお,と;dix
N5;千;セン;ち;mille
N5;午;ゴ;うま;midi
N5;半;ハン;なか.ば;moitié, milieu, demi
N5;南;ナン;みなみ;Sud
N3;単;タン;ひとえ;simple, unique, seulement
N3;危;キ;あぶ.ない;dangereux, risqué, crainte
N3;原;ゲン;はら;prairie, pré, original, primitif
N4;去;キョ,コ;さ.る;passé, quitter
N3;参;サン;まい.る;aller, venir
N5;友;ユウ;とも;ami
N3;反;ハン;そ.る,そ.らす;anti, opposé, courber, se courber
N3;収;シュウ;おさ.める;obtenir, récolter, réserve
N3;取;シュ;と.る;prendre, saisir
N3;受;ジュ;う.ける;recevoir, passer (un examen), répondre (au téléphone)
N5;口;コウ,ク;くち;bouche
N5;古;コ;ふる.い;vieux, ancien
N4;台;ダイ,タイ;うてな,われ;support, socle
N5;右;ウ,ユウ;みぎ;droite
N3;号;ゴウ;さけ.ぶ,よびな;numéro, titre
N4;合;ゴウ,ガ;あ.う;correspondre, convenir
N4;同;ドウ;おな.じ;identique, égal, similaire
N5;名;メイ,ミョウ;な;nom, célèbre, fameux
N3;向;コウ;む.こう,む.く;se diriger vers, de l'autre côté
N3;君;クン;きみ;toi, tu, suffixe de nom ( -kun)
N3;吸;キュウ;す.う;aspirer, inhaler, absorber
N3;吹;スイ;ふ.く;souffler, respirer
N3;告;コク;つ.げる;informer, annoncer, révélation
N4;味;ミ;あじ,あじ.わう;saveur, goût, apprécier la saveur de
N3;呼;コ;よ.ぶ;appeler, inviter
N3;命;メイ;いのち;ordre, commandement, destin, vie
N3;和;ワ;やわ.らぐ,なご.やか;harmonie, paix, serein adoucir
N4;品;ヒン;しな;marchandise, article, compteur de plats
N4;員;イン -;;employé, membre
N3;商;ショウ;あきな .う;commerce, vente
N4;問;モン;と.う;question, demander, interroger
N3;喜;キ;よろこ .ぶ;se réjouir, être content
N5;四;シ;よ,よん;quatre
N4;回;カイ;まわ.る;tourner, tour
N3;因;イン;よ.る;cause, facteur, dépendre de
N3;困;コン;こま.る;être embarrassé, gêné
N4;図;ズ,ト;はか.る;carte, dessin, plan
N5;国;コク;くに;pays
N3;園;エン;その;parc, jardin
N5;土;ド,ト;つち;sol, terre, terrain
N3;在;ザイ;あ.る;exister, être
N4;地;チ,ジ;どま;sol, terre, terrain
N4;堂;ドウ -;;temple, sanctuaire, salle
N3;報;ホウ;むく.いる;rapport, information, faire savoir
N4;場;ジョウ,チョウ;ば;lieu, place, aire
N3;増;ゾウ;ふ.える,ま.す;augmenter, croître, accroissement
N4;声;セイ,ショウ;こえ;voix
N4;売;バイ;う.る;vendre
N3;変;ヘン;か.わる;étrange, bizarre, changer
N4;夏;カ;なつ;été
N4;夕;セキ;ゆう;soir, soirée
N5;外;ガイ;そと,はず.れ;extérieur, dehors
N4;夜;ヤ;よる;soir, soirée
N3;夢;ム,ボウ;ゆめ,ゆめ.みる;rêve, illusion
N5;大;ダイ,タイ;おお.きい;grand
N5;天;テン;あまつ,あめ;cieux, ciel, impérial
N4;太;タイ;ふと.い,ふと.る;gros, grossir
N3;夫;フ;おっと;mari, époux, homme
N3;失;シツ;うしな .う;erreur, faute, perdre (un objet)
N5;女;ジョ,ニョ,ニョウ;おんな,め;femme, féminin
N4;好;コウ;この.む,す.く,よ.い,い.い;bien aimé, apprécié, agréable
N4;妹;マイ;いもうと;sœur cadette, petite -sœur
N3;妻;サイ;つま;épouse, femme
N4;姉;シ;あね;sœur ainée, grande -sœur
N4;始;シ;はじ.める;commencer, débuter
N3;娘;ジョウ;むすめ,こ;fille
N3;婚;コン -;;mariage
N3;婦;フ;よめ;femme mariée, épouse
N5;子;シ,ス,ツ;こ;enfant
N4;字;ジ;あざ,あざな,な;caractère, lettre, mot, hameau
N3;存;ソン,ゾン -;;être conscient de, croire
N5;学;ガク;まな.ぶ;étudier, apprendre, science
N3;宅;タク -;;maison, résidence
N3;守;シュ,ス;まも.る,まも.り;protéger, défendre, gardien
N5;安;アン;やす.い;bon marché, peu cher, sûr, tranquille
N3;完;カン -;;parfait, totalité, achèvement
N3;官;カン -;;gouvernement, fonctionnaire
N3;定;テイ,ジョウ;さだ.める;établir, fixer, décider
N3;実;ジツ,シツ;み,みの.る,まこと;réalité, réel, véritable, porter ses fruits
N3;客;キャク,カク -;;client, hôte
N4;室;シツ;むろ;pièce, appartement, chambre
N3;害;ガイ -;;mal, blessure
N4;家;カ;いえ,や,うち;maison
N3;容;ヨウ;い.れる;forme (état de santé), apparence, contenir
N3;寄;キ;よ.る;rendre visite, approcher, collecter, envoyer
N3;富;フ,フウ;と.む,とみ;richesse, opulence, devenir riche
N4;寒;カン;さむ.い;froid (météorologique)
N3;寝;シン;ね.る;dormir, se reposer
N3;察;サツ -;;supposer, présumer, deviner, juger
N3;対;タイ;あいて,そろ.い,つれ あ.い;opposé, anti, opposition
N5;小;ショウ;ちい.さい,こ;petit
N5;少;ショウ;すく.ない,すこ.し;un peu, peu de
N3;局;キョク;つぼね;bureau, département
N3;居;キョ,コ;い.る,お.る;se trouver, être, exister
N4;屋;オク;や;maison, boutique, toît
N5;山;サン,セン;やま;montagne
N5;川;セン;かわ;rivière, fleuve
N4;工;コウ;もく;industrie, construction, fabrication
N5;左;サ,シャ;ひだり;gauche
N3;差;サ;さ.す,さ.し;différence, reste, désigner
N4;市;シ;いち;marché, ville
N3;師;シ,ス;もろもろ,なら.う;expert, professeur, maître
N3;席;セキ;むしろ;siège
N4;帰;キ;かえ.る;retourner (chez soi), aboutir à
N3;常;ジョウ;つね;habituel, normal, ordinaire
N3;平;ヘイ;ヒョウ;ひら paix, calme, plat
N5;年;ネン;とし;année, compteur pour les années
N3;幸;コウ;しあわ .せ;bonheur, fortune, chance
N3;幾;キ;いく;combien, quelques
N4;広;コウ;ひろ.い;large, vaste
N5;店;テン;みせ;magasin, échoppe
N4;度;ト;たび;fois, occurrence, degré (°C/F)
N3;座;ザ;すわ.る;s'asseoir, siège, rassemblement
N3;庭;テイ;にわ;jardin
N4;建;ケン,コン;た.てる;construire, construction
N3;式;シキ -;;méthode, style, cérémonie froid
N4;弟;テイ,ダイ;おとうと;frère cadet, apprenti, disciple
N4;弱;ジャク;よわ.い;faible
N4;強;キョウ;つよ.い;fort
N3;当;トウ;あ.たる;viser, toucher, approprié
N3;形;ケイ,ギョウ;かたち;forme, type, apparence
N3;役;ヤク,エキ -;;service, corvée, poste
N3;彼;ヒ;かれ,かの;il, celui -là
N4;待;タイ;ま.つ;attendre
N5;後;ゴ,コウ;のち,うし.ろ,あと,お く.れる;après, derrière
N3;徒;ト;いたずら,あだ;élève, compagnon, vain, futile
N3;得;トク;え.る,う.る;acquérir, obtenir, avantage, bénéfice
N3;御;ギョ,ゴ;おん,み;honorable, manipuler, contrôler, administrer
N4;心;シン;こころ;cœur, esprit
N3;必;ヒツ;かなら .ず;nécessaire, inévitable
N3;忘;ボウ;わす.れる;oublier
N3;忙;ボウ;いそが .しい,せわ.しい,おそ.れる;être occupé, débordé
N3;念;ネン -;;pensée, idée, souhait
N3;怒;ド;いか.る,おこ.る;se mettre en colère, emportement, fureur
N3;怖;フ;こわ.い,お.じる,おそ. れる;avoir peur, redouter, craindre, effrayant
N4;思;シ;おも.う;penser
N4;急;キュウ;いそ.ぐ;se dépêcher, urgent, soudain
N3;性;セイ;さが;genre, nature, sexe
N3;恐;キョウ;おそ.れる,こわ.い;peur, crainte, inquiétude
N3;恥;チ;は.ずかしい;honte, gêne, déshonneur
N3;息;ソク;いき;souffle, respiration
N4;悪;アク;わる.い;mauvais, vice, mal
N3;悲;ヒ;かな.しい,かな.しむ;mélancolie, peine, se lamenter
N3;情;ジョウ,セイ;なさ.け;tendresse, compassion, émotion, circonstances
N3;想;ソウ;おも.う;pensée, idée, conception
N4;意;イ -;;volontée, idée
N3;感;カン -;;émotion, sentiment
N3;慣;カン;な.れる;s'habituer à, coutume
N3;成;セイ;な.る;se changer en, devenir, croissance
N3;戦;セン;たたか .う;guerre, combat, combattre
N3;戻;レイ;もど.る;revenir, rendre, restituer
N4;所;ショ;ところ;endroit, lieu, place
N5;手;シュ;て;main
N3;才;サイ -;;talent, génie, don
N3;打;ダ;う.つ;frapper, taper, battre
N3;払;フツ;はら.う;payer, nettoyer
N3;投;トウ;な.げる;jeter, lancer, investir
N3;折;セツ;お.る;plier, courber, casser, rompre
N3;抜;バツ;ぬ.く;extraire, enlever, laisser de côté, omettre
N3;抱;ホウ;だ.く,いだ.く,かか.え る;étreindre, serrer dans ses bras
N3;押;オウ;お.す,おさ.える;appuyer, pousser, arrêter, maintenir, retenir
N3;招;ショウ;まね.く;inviter
N4;持;ジ;も.つ;tenir, avoir
N3;指;シ;ゆび,さ.す;doigt, désigner, indiquer
N3;捕;ホ;つか.まる,と.らえる,とら.える;attraper, capturer
N3;掛;カイ,ケイ;か.ける,か.かる;accrocher, suspendre, dépendre, arriver à, taxe
N3;探;タン;さが.す,さぐ.る;chercher, enquête
N3;支;シ;ささ.える;soutenir, soutien, support, succursale
N3;放;ホウ;はな.す,はな.つ;libérer, relâcher, émettre
N3;政;セイ,ショウ;まつりごと,まん;politique, gouvernement, administration
N3;敗;ハイ;やぶ.れる;défaire, échec, échouer
N4;教;キョウ;おし.える;enseigner, religion, foi
N3;散;サン;ち.らかる,ち.らかす;éparpiller, mettre en désordre, s'éparpiller
N3;数;スウ;かず,かぞ.える;chiffre, compter
N4;文;ブン,モン;ふみ,あや;lettre, écriture, littérature, phrase
N4;料;リョウ -;;matériau, prix, frais
N3;断;ダン;ことわ .る;refuser, décliner une offre, décision, jugement
N4;方;ホウ;かた;personne, direction, manière de
N4;旅;リョ;たび;voyage
N4;族;ゾク;つぎ;famille, clan, bande
N5;日;ニチ,ジツ;ひ,か;jour, soleil, Japon, compteur pour les jours
N4;早;ソウ;はや.い;rapide, tôt
N4;明;メイ;あか.るい;clair, brillant
N3;易;エキ,イ;やさ.しい;simple, divination, commerce
N3;昔;セキ;むかし;autrefois, il était une fois
N4;映;エイ;うつ.す,は.える;projection, se refléter, réflexion
N4;春;シュン;はる;printemps
N3;昨;サク -;;hier, précédent
N4;昼;チュウ;ひる;journée, midi
N5;時;ジ;とき;temps, heure
N3;晩;バン -;;soir, crépuscule
N3;景;ケイ -;;paysage, vue, scène
N3;晴;セイ;は.れる;s'éclaircir (temps)
N4;暑;ショ;あつ.い;chaud (météorologique)
N4;暗;アン;くれ.る;obscurité, s'assombrir
N3;暮;ボ;く.れる;fin, se terminer, s'achever
N4;曜;ヨウ -;;jour de la semaine
N3;曲;キョク;ま.がる;morceau de musique, courber
N3;更;コウ;さら,ふ.かす;veiller tard la nuit, bien sûr
N5;書;ショ;か.く;écrire
N3;最;サイ;もっと .も;le plus, préfixe pour les superlatifs
N5;月;ゲツ,ガツ;つき;lune, mois
N4;有;ユウ,ウ;あ.る;posséder, avoir
N4;服;フク -;;vêtement, avaler (un médicament)
N3;望;ボウ,モウ;のぞ.む;espérer, aspirer à, désir, espoir
N4;朝;チョウ;あさ;matin
N3;期;キ,ゴ -;;période, terme, temps
N5;木;モク;き;arbre, bois
N3;未;ミ,ビ;ま.だ;pas encore
N5;本;ホン;もと;livre, essentiel, réalité, compteur pour les objets allongés
N4;村;ソン;むら;village
N3;束;ソク;たば;faisceau, liasse, rame (de papier), bouquet
N5;来;ライ;く.る;venir, suivant
N3;杯;ハイ;さかずき;coupe pour le saké, verre, toast, compteur pour les verres
N5;東;トウ;ひがし;Est
N4;林;リン;はやし;bois, bosquet
N3;果;カ;は.て;fruit, résultat, achever
N5;校;コウ;めん;école
N3;格;カク,コウ -;;rang, statut, clause
N4;森;シン;もり;forêt, bois
N4;業;ギョウ,ゴウ;わざ;activité, profession
N4;楽;ガク,ラク,ゴウ;たの.しい,たの.しむ;musique, agréable, confortable
N3;構;コウ;かま.う;s'inquiéter de, préoccupé, construction
N3;様;ヨウ;さま;apparence, manière, suffixe de nom ( -sama)
N3;権;ケン,ゴン;おもり,かり,はか.る;pouvoir, autorité
N3;横;オウ;よこ;à côté de, latéral
N3;機;キ;はた;machine, opportunité
N3;欠;ケツ,ケン;か.く;manquer de, lacune
N3;次;ジ;つぎ;suivant, successif, ordre
N3;欲;ヨク;ほ.しい;désir, convoitise, désirer, vouloir
N4;歌;カ;うた,うた.う;chant, chanter
N4;止;シ;と.まる,と.める,や.む;stopper, arrêter, s'arrêter
N4;正;セイ,ショウ;ただ.しい;juste, correct, exact, 10^40
N4;歩;ホ,ブ;ある.く;marcher
N3;歯;シ;は;dent
N3;歳;サイ,セイ;とし,とせ,よわい;âge, compteur d'années
N3;残;ザン,サン;のこ.る;rester, solde (sur un compte bancaire)
N3;段;ダン,タン -;;étape, rang, marche
N3;殺;サツ;ころ.す;tuer, massacrer
N5;母;ボ;はは;mère, maman
N5;毎;マイ;ごと;chaque, tous les
N5;気;キ;いき;esprit, atmosphère, humeur
N5;水;スイ;みず;eau
N3;求;キュウ;もと.める;demander, vouloir, désirer
N4;池;チ;いけ;étang, mare, réservoir
N3;決;ケツ;き.める;décider, fixer
N3;治;ジ,チ;おさ.める;gouverner, diriger, soigner, maîtriser
N3;法;ホウ;のり;loi, méthode, principe
N4;注;チュウ;そそ.ぐ;verser, note, commentaire
N3;泳;エイ;およ.ぐ;nager
N4;洋;ヨウ -;;océan, style occidental
N4;洗;セン;あら.う;laver, se laver
N3;活;カツ;い.きる,い.かす;vie, vitalité, vigueur, activité
N3;流;リュウ;なが.れる;s'écouler, courant, style
N3;浮;フ;う.く,う.かれる;flotter, faire surface, se réjouir, s'amuser
N4;海;カイ;うみ;mer, océan
N3;消;ショウ;き.える,け.す;éteindre, effacer
N3;深;シン;ふか.い;profond, intense, approfondir
N3;済;サイ,セイ;す.む,す.まない;finir, achever
N3;渡;ト;わた.る;traverser, transiter, livrer, importer
N3;港;コウ;みなと;port
N3;満;マン,バン;み.ちる;remplir, combler, satisfaire
N3;演;エン -;;représentation sur une scène, numéro (spectacle)
N4;漢;カン -;;Chine des Hans (ethnie majoritaire en Chine)
N5;火;カ;ひ;feu
N3;点;テン;つ.ける,た.てる;point, note, allumer
N3;然;ゼン,ネン;しか,しか.り;état naturel, suffixe adverbial
N3;煙;エン;けむ.る,けむり;fumée
N3;熱;ネツ;あつ.い;chaleur, fièvre, température, passion
N5;父;フ;ちち;père, papa
N4;牛;ギュウ;うし;vache
N4;物;ブツ,モツ;もの;objet, chose concrète
N4;特;トク -;;spécial
N3;犯;ハン,ボン;おか.す;crime, délit, enfreindre la loi
N3;状;ジョウ -;;circonstance, état des choses
N3;猫;ビョウ;ねこ;chat
N3;王;オウ -;;roi
N3;現;ゲン;あらわ .れる,うつ.つ;existant, actuel, devenir visible, montrer
N3;球;キュウ;たま;sphère, boule, globe
N4;理;リ;ことわり;raison, principe, logique
N5;生;セイ,ショウ;い.きる,う.まれる,な ま;vivre, naître, cru, authentique
N4;産;サン;う.む,う.まれる;production, naissance, donner naissance
N4;用;ヨウ;もち.いる;emploi, usage, utiliser
N4;田;デン;た;rizière
N3;由;ユウ,ユ;よし;moyen, cause, raison
N3;申;シン;もう.す;s'appeler, dire (de manière polie)
N5;男;ダン,ナン;おとこ;homme, mâle
N4;町;チョウ;まち;village, quartier
N4;画;ガ,カク;えが.く,かく.する,か ぎ.る;image, dessin, peinture, compteur de traits de kanjis
N4;界;カイ -;;monde, frontière
N3;留;リュウ,ル;と.める,とど.める;attacher, retenir, rester
N3;番;バン;つが.い;numéro, ordre
N3;疑;ギ;うたが .う;méfiance, suspecter, douter
N3;疲;ヒ;つか.れる;être fatigué, épuisé
N4;病;ビョウ;や.む,やまい;maladie, malade
N3;痛;ツウ;いた.い,いた.む;douloureux, douleur, avoir mal
N4;発;ハツ,ホツ;た.つ,あば.く;départ, émettre
N3;登;トウ,ト;のぼ.る;grimper, escalader, monter
N5;白;ハク;しろ.い;blanc
N5;百;ヒャク,ビャク;もも;cent
N3;皆;カイ;みな,みんな;tout, tous
N3;盗;トウ;ぬす.む;voler, dérober
N5;目;モク,ボク;め œ;il, numérateur ordinal
N3;直;チョク,ジキ;なお.す,なお.る,す.ぐ;honnête, être guéri/réparé, réparer/guérir
N4;県;ケン;か.ける;département, préfecture
N4;真;シン;ま,まこと;vérité, exact, réalité
N3;眠;ミン;ねむ.る;dormir, sommeil
N4;着;チャク;き.る,つ.く;s'habiller, arriver
N4;知;チ;し.る,し.らせる;savoir, connaître
N4;短;タン;みじか .い;court, bref
N3;石;セキ,シャク,コク;いし;pierre, roc
N4;研;ケン;と.ぐ;polir, aiguiser, étudier
N3;破;ハ;やぶ.る,やぶ.れる;être déchiré, déchiré, défaire
